"","Date","Season","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"8679",2012-01-01,"summer","Canberra",11.1,31.4,0,4.2,8.6,"WSW",33,"W","NW",2,13,66,25,1016.7,1013.1,8,7,20.9,30.5,0,0
"8680",2012-01-06,"summer","Canberra",14.4,24.5,0,4.2,8.6,"E",46,"S","ENE",17,11,65,45,1014.5,1013.3,8,8,16.9,23.9,0,0
"8681",2012-02-01,"summer","Canberra",12.9,19.4,0,4.2,8.6,"SE",37,"ESE","ESE",17,20,65,55,1015.1,1012.9,8,7,14.6,18.2,0,0
"8682",2012-02-03,"summer","Canberra",12.7,17.4,24.2,4.2,8.6,"SSE",19,"S","S",11,9,97,94,1007.1,1004.7,8,8,14,16.7,1,1
"8683",2012-02-16,"summer","Canberra",10.5,28.6,0,5.5,8.4,"WNW",39,"E","WNW",2,15,83,40,1018.7,1015.7,4,7,16.9,26.1,0,0
"8684",2012-02-21,"summer","Canberra",12.5,24.7,6.8,0.5,9,"S",39,"SE","SW",19,22,72,43,1012,1010.9,5,2,17.4,24.2,1,0
"8685",2012-03-15,"fall","Canberra",12.1,27,0,4.8,10.1,"WNW",30,"SE","NNW",9,17,86,47,1017.2,1013.6,2,1,17.3,26,0,0
"8686",2012-03-17,"fall","Canberra",14.4,24.1,3.4,2.8,7.2,"E",46,"SE","N",11,11,85,47,1014.9,1013.8,7,2,15.1,22.7,1,1
"8687",2012-03-19,"fall","Canberra",10.3,20.9,0,7.4,4.5,"ESE",41,"SSE","E",17,24,80,61,1024.8,1023,7,7,14.6,18.9,0,0
"8688",2012-03-25,"fall","Canberra",2.2,19.9,0,4.4,10.1,"E",31,"WNW","WSW",2,7,87,49,1021.7,1019.6,7,3,9.8,18.2,0,0
"8689",2012-03-26,"fall","Canberra",9.1,22.6,0,3,10,"NW",28,"S","NW",7,15,78,40,1023,1020,2,2,13.6,20.9,0,0
"8690",2012-03-27,"fall","Canberra",9.3,19.4,0,3.4,2.3,"E",28,"S","SSE",7,9,87,84,1022.9,1021.6,7,8,13.5,17.9,0,1
"8691",2012-04-07,"fall","Canberra",11.7,21.6,0,2.6,9.6,"NW",35,"NNW","N",15,17,49,35,1017.9,1017.1,0,1,16.2,20.6,0,0
"8692",2012-04-16,"fall","Canberra",4.6,23.5,0,2.6,9,"WSW",24,"S","ENE",9,7,68,32,1026,1022.8,2,5,13.7,22.6,0,0
"8693",2012-04-19,"fall","Canberra",14.1,22.6,12.2,1.2,3,"ESE",30,"ENE","E",11,20,88,53,1020.1,1016.3,8,2,16.7,22.2,1,0
"8695",2012-04-25,"fall","Canberra",5.5,13.6,0.4,2.6,6.9,"WNW",61,"NW","WNW",30,39,76,60,1010.7,1009.9,6,1,8.4,11.1,0,0
"8697",2012-06-10,"winter","Canberra",-4.2,13.5,0.2,1.2,5.5,"NE",19,"NW","ENE",4,11,86,49,1028.2,1024.7,1,2,2.2,11.7,0,0
"8698",2012-06-14,"winter","Canberra",4.4,14.8,0,1.6,3.4,"ENE",19,"NE","W",6,7,91,63,1020.6,1016.4,7,3,8.7,13.8,0,0
"8700",2012-07-01,"winter","Canberra",0.7,10.5,0,2,3.4,"NNW",39,"NW","WNW",19,26,89,73,1016.4,1014.6,3,4,5,6.2,0,0
"8701",2012-07-09,"winter","Canberra",-4.8,14.5,0,1.2,7.6,"NNW",20,"NNW","NNW",7,9,90,45,1031.6,1026.6,5,5,1.1,13.6,0,0
"8702",2012-07-18,"winter","Canberra",2.7,13.6,0,1.4,7.4,"WNW",41,"NNW","WNW",11,28,70,39,1020.6,1017.4,1,7,7.7,11.8,0,0
"8703",2012-08-09,"winter","Canberra",5.7,12.7,0,4.2,8,"W",57,"WNW","WSW",28,33,55,38,1015.4,1012.8,3,1,9.6,10.7,0,0
"8704",2012-08-26,"winter","Canberra",2.7,14.3,0,2.4,9,"NNW",39,"NNW","WNW",28,26,66,37,1019,1018.1,7,7,8.4,13.4,0,0
"8706",2012-09-06,"spring","Canberra",8.2,17.1,1.2,7.2,7,"NW",63,"NNW","NW",31,37,53,48,1009.8,1008.6,6,8,12.4,14.6,1,0
"8707",2012-10-09,"spring","Canberra",3.2,16.2,0,3.2,4.1,"NW",24,"S","NNW",11,7,69,39,1012.6,1009.9,7,4,9.1,15,0,0
"8708",2012-10-10,"spring","Canberra",-0.2,17.8,0,2.4,9,"NW",39,"SSE","NW",9,26,69,36,1010.5,1008.1,6,3,10.1,15.1,0,1
"8709",2012-10-16,"spring","Canberra",6.9,24.6,0,6.2,8,"NW",93,"SSE","NW",2,46,47,25,1019.7,1015.8,4,2,16.2,23.8,0,0
"8710",2012-10-17,"spring","Canberra",9.2,21.7,0,8.6,10.9,"N",48,"NW","N",15,28,49,30,1016.6,1015.6,5,6,13.7,20.3,0,0
"8711",2012-10-29,"spring","Canberra",6,23.5,0,5.2,10,"NW",30,"SSE","WNW",11,11,70,31,1024,1019.3,2,2,13.1,22.8,0,0
"8713",2012-11-14,"spring","Canberra",9.2,22.7,0,7,7.1,"E",39,"E","WNW",15,9,73,35,1018.4,1014.7,8,7,13.2,22,0,0
"8714",2012-11-16,"spring","Canberra",11.2,23.8,0,6.4,6,"ENE",54,"NNE","NNW",7,26,55,35,1010.6,1007.5,4,8,16,20.3,0,1
"8715",2012-11-17,"spring","Canberra",8.3,22.5,1.4,4.4,7.1,"E",44,"W","N",4,17,78,38,1015,1011.5,7,8,12.9,21,1,0
"8716",2012-11-19,"spring","Canberra",4.2,20.6,0,6.4,7,"SSE",56,"SSW","SSE",33,31,62,43,1014.3,1016.2,7,8,13.1,19,0,0
"8717",2012-11-25,"spring","Canberra",9.4,33.4,0,8.6,12.1,"NW",35,"SSE","NNW",6,9,83,24,1014.8,1013.6,4,7,11.1,32.4,0,0
"8720",2013-05-17,"fall","Canberra",6.2,14.6,0,4,8.6,"W",50,"WNW","WNW",22,30,54,50,1013.2,1012.2,5,7,10.6,12.5,0,0
"8722",2013-05-20,"fall","Canberra",-3.5,15.8,0,2.8,8.6,"WNW",43,"SW","WNW",6,26,86,46,1019.5,1015.7,7,7,4.7,14,0,0
"8723",2013-05-27,"fall","Canberra",-3.2,16.4,0,1,6.8,"SSE",31,"SE","ESE",13,19,69,39,1031.3,1029.2,1,1,8.2,15.9,0,0
"8724",2013-06-03,"winter","Canberra",-3,13.2,0.6,4.8,6.8,"NW",24,"NNW","NW",6,11,68,46,1023.6,1021,1,7,5.7,12.3,0,0
"8725",2013-06-16,"winter","Canberra",0.7,14.3,0,2.4,6.8,"S",39,"SW","WNW",9,17,82,42,1017,1014,4,2,5.7,13.3,0,0
"8726",2013-07-04,"winter","Canberra",-3.3,13.3,0,2.4,6.8,"NW",61,"NNW","WNW",31,30,89,62,1018.3,1013.7,4,8,6.7,11.3,0,0
"8727",2013-07-08,"winter","Canberra",-1.5,13.8,0,2.4,6.8,"NW",30,"E","WNW",6,7,88,51,1033,1031.4,2,4,6.1,12.5,0,0
"8728",2013-07-12,"winter","Canberra",0.2,15.4,0,2.4,6.8,"NW",20,"S","WNW",7,11,99,58,1032.6,1028.8,8,8,4.7,15,0,0
"8729",2013-08-23,"winter","Canberra",5.7,12.6,1.8,2.4,6.8,"NW",50,"NW","NW",31,28,80,74,1009.7,1010.2,8,8,9.1,11.5,1,0
"8730",2013-10-06,"spring","Canberra",3.5,26.1,0,2.4,5.7,"WNW",81,"WNW","WNW",2,41,71,26,1011.7,1006.4,7,3,12.6,25.8,0,0
"8731",2013-10-27,"spring","Canberra",0.9,21,0,2.4,5.7,"E",39,"NW","NW",6,15,73,35,1023.1,1019.6,7,1,11,20.3,0,0
"8732",2013-11-26,"spring","Canberra",2.9,22.9,0.2,2.4,5.7,"E",33,"SE","NW",13,15,58,38,1017,1014.3,1,6,12.4,21.8,0,0
"8733",2013-12-13,"summer","Canberra",5.7,28.7,0,2.4,5.7,"WNW",46,"NW","W",7,24,57,20,1012.3,1009.6,7,7,17.7,27.7,0,0
"8734",2013-12-14,"summer","Canberra",13.1,25,0,5.7,5.7,"NNW",46,"ESE","NE",13,15,70,46,1015.4,1013.2,8,8,18,22.7,0,1
"8735",2013-12-16,"summer","Canberra",14.8,27.3,0,5.7,5.7,"ESE",43,"ENE","ESE",9,9,71,39,1019.9,1016.5,8,8,18.4,25.8,0,1
"8736",2013-12-26,"summer","Canberra",8.9,29.9,0.4,5.7,5.7,"ESE",54,"NNW","NE",2,11,73,27,1012.9,1008.3,0,2,17.7,28.2,0,1
"8737",2013-12-30,"summer","Canberra",13.3,30.4,0,5.7,5.7,"WNW",43,"NE","NNW",9,17,55,24,1013.8,1008.8,1,6,17.1,28.6,0,0
"8738",2014-01-02,"summer","Canberra",15.9,27.4,0,5.7,5.7,"W",74,"NW","WNW",24,22,39,28,1003.9,1003.7,2,4,25.2,25.9,0,0
"8739",2014-01-06,"summer","Canberra",12.7,25,0,5.7,7.6,"W",52,"WNW","WNW",26,30,33,19,1008.7,1008.1,7,7,17,23.5,0,0
"8740",2014-01-09,"summer","Canberra",10.6,24.5,0,5.7,7.6,"ENE",31,"ENE","N",13,9,63,37,1022.7,1019.9,8,1,16.5,23.2,0,0
"8741",2014-01-12,"summer","Canberra",12.6,37.1,0,5.7,7.6,"ENE",46,"SW","SE",7,11,49,14,1017.6,1013,4,1,22.5,35.5,0,0
"8742",2014-02-04,"summer","Canberra",18.4,22.2,1.2,5.7,7.6,"SSE",41,"S","ESE",24,24,73,52,1016.2,1019.1,8,7,18.7,20.4,1,0
"8743",2014-02-06,"summer","Canberra",12.2,30.2,0,5.7,7.6,"ENE",39,"NE","NNW",9,7,59,24,1019.6,1013.3,7,7,15.2,28.1,0,0
"8744",2014-02-12,"summer","Canberra",15.7,32.5,0,8,7.6,"N",48,"SE","ENE",13,20,70,34,1016.1,1012.7,7,8,20.9,30.8,0,0
"8745",2014-02-22,"summer","Canberra",12.1,27.4,0,8,7.6,"E",41,"SSE","NNW",6,7,77,36,1019.6,1016.8,7,5,16,24.5,0,0
"8746",2014-03-04,"fall","Canberra",14.7,27.1,0,8,8.6,"NNW",30,"E","N",13,11,74,39,1026.3,1021.8,8,4,17.8,25.3,0,0
"8747",2014-03-23,"fall","Canberra",14.9,24.8,0,8,8.6,"NW",43,"E","NW",9,26,84,37,1016.9,1013.4,8,8,16.4,23.9,0,0
"8748",2014-03-29,"fall","Canberra",11,23.5,9.2,8,8.6,"N",33,"NE","NW",2,17,99,68,1016.7,1014.6,8,8,14.3,22.2,1,1
"8749",2014-03-30,"fall","Canberra",11.1,22.2,3,8,8.6,"SW",37,"NNW","WSW",6,15,99,63,1020.7,1019.2,8,8,14,20.4,1,1
"8751",2014-04-13,"fall","Canberra",6.5,20.1,0,8,8.6,"S",30,"S","SE",15,13,74,51,1018.9,1016.4,1,2,14.4,18.7,0,0
"8753",2014-05-13,"fall","Canberra",-0.1,18.4,0,4.2,8.6,"NW",26,"E","WNW",4,13,92,45,1032.4,1028.1,1,1,7.9,18.4,0,0
"8755",2014-05-29,"fall","Canberra",0.6,16.7,0,4.2,6.8,"WNW",15,"SE","SW",7,9,96,58,1025.2,1023.5,6,4,6.8,14.4,0,0
"8757",2014-06-25,"winter","Canberra",4,11.1,8,4.2,6.8,"NNW",56,"WNW","NW",13,24,75,73,1013.5,1014.6,8,1,7.5,9.5,1,0
"8759",2014-07-09,"winter","Canberra",-4.9,7,0,4.2,6.8,"NNW",52,"ESE","NNW",6,17,97,88,1006.1,1002.3,8,8,2,5.1,0,1
"8760",2014-08-07,"winter","Canberra",-4.7,14.7,0,2.4,6.8,"NW",22,"NE","NNW",4,13,82,39,1031.3,1028.2,0,0,2.7,14.2,0,0
"8761",2014-08-11,"winter","Canberra",-4.2,10,0,2.4,6.8,"S",43,"S","SSE",26,17,55,38,1027,1026.3,7,8,5.4,8.3,0,0
"8762",2014-08-15,"winter","Canberra",-2.6,15.8,0,2.4,6.8,"NNE",30,"S","N",9,6,87,42,1032.6,1026.3,8,8,4.9,15.1,0,0
"8763",2014-09-15,"spring","Canberra",0.9,19.2,0,2.4,6.8,"NNW",28,"SSE","NW",9,20,92,46,1019.1,1014.6,8,8,9.1,18.7,0,1
"8764",2014-09-23,"spring","Canberra",1.8,22.2,0,2.4,6.8,"N",22,"WSW","N",7,9,73,26,1030.1,1025.4,4,1,13,21.5,0,0
"8765",2014-09-25,"spring","Canberra",11,19.2,1.6,2.4,6.8,"S",52,"NW","S",17,30,79,56,1012.9,1012.1,8,3,15.9,15.9,1,1
"8766",2014-09-26,"spring","Canberra",0.8,18.2,1.4,2.4,6.8,"NW",39,"NNW","NNW",7,30,69,56,1018.6,1015.5,0,1,11.7,15.4,1,0
"8767",2014-10-13,"spring","Canberra",13.7,21.1,4.8,2.4,5.7,"N",44,"SSE","N",7,26,89,89,1007.5,1004.5,8,8,15.8,15.7,1,1
"8768",2014-10-26,"spring","Canberra",8,29.2,0,2.4,5.7,"WNW",50,"WNW","WNW",7,30,68,24,1011.5,1009.8,3,4,20.2,27.8,0,0
"8769",2014-11-02,"spring","Canberra",4.6,20,0.2,5.7,5.7,"NW",50,"WNW","NNW",19,22,38,33,1016.5,1016.3,2,1,10.3,18,0,0
"8770",2014-11-18,"spring","Canberra",5.1,25.7,0,5.7,5.7,"E",39,"WNW","N",6,17,59,33,1017.9,1015.5,7,2,15.5,24.3,0,0
"8771",2014-11-19,"spring","Canberra",13,27.8,0,5.7,5.7,"NNW",37,"N","NW",11,22,64,20,1020.7,1016.2,4,8,16.4,25.8,0,0
"8772",2014-12-01,"summer","Canberra",11.6,32.7,4,5.7,5.7,"NW",50,"NW","W",15,26,69,33,1010.1,1005.6,8,1,21.2,31.5,1,0
"8773",2014-12-03,"summer","Canberra",13.5,31.8,0,5.7,5.7,"WSW",70,"SSW","SW",9,9,78,93,1013.3,1014.3,2,8,20.3,18.2,0,1
"8774",2014-12-16,"summer","Canberra",16.2,32.6,1.6,5.7,5.7,"W",65,"W","W",9,37,87,19,1005.3,996.5,8,4,18.3,31.8,1,1
"8775",2014-12-18,"summer","Canberra",9.6,27.4,0,5.7,5.7,"WNW",56,"WNW","W",9,26,69,26,1008.2,1004.2,1,7,17.5,26.9,0,0
"8776",2015-01-01,"summer","Canberra",16.2,32.6,0,8,5.7,"ESE",56,"W","WSW",6,17,66,18,1013.1,1010.7,6,7,20.9,31.7,0,0
"8777",2015-01-21,"summer","Canberra",16.4,28.3,0,8,7.6,"NE",37,"ESE","ENE",11,24,73,50,1011.2,1009.2,8,8,20.6,25.6,0,1
"8778",2015-01-31,"summer","Canberra",7.5,24.2,0,8,7.6,"SSW",26,"SSW","WNW",6,15,60,41,1007.1,1005,7,8,15.6,21.8,0,0
"8779",2015-02-08,"summer","Canberra",13,34.4,0,8,7.6,"ENE",43,"ENE","SSE",4,11,59,24,1019.4,1017.2,4,8,20.7,30.6,0,0
"8780",2015-02-18,"summer","Canberra",13.1,29.6,0,8,7.6,"ENE",43,"ENE","ENE",11,19,64,37,1018.9,1016.8,4,1,20.5,26.8,0,0
"8781",2015-02-22,"summer","Canberra",13.9,29.1,0,8,7.6,"ENE",41,"E","ENE",11,13,76,43,1017.6,1015.2,7,4,19.3,28.3,0,0
"8782",2015-02-23,"summer","Canberra",13.5,32.9,0,8,7.6,"S",70,"E","W",15,11,69,33,1016.7,1011.7,7,7,19.7,30.2,0,1
"8783",2015-02-24,"summer","Canberra",15.8,25.6,13.4,8,7.6,"ENE",39,"E","ENE",9,20,76,57,1015.1,1014.1,7,8,20.2,24.1,1,0
"8784",2015-02-27,"summer","Canberra",11.7,29,1.2,4.2,7.6,"NW",28,"NNE","N",9,17,89,34,1010.3,1007.5,8,8,17.2,27.8,1,0
"8785",2015-03-24,"fall","Canberra",14,23.9,7.8,4.2,7.6,"NNW",56,"NNW","WNW",13,17,97,57,1011.8,1009.5,8,8,17.2,21.9,1,0
"8786",2015-03-30,"fall","Canberra",5.2,21.3,0,4.2,7.6,"N",17,"S","NNW",7,9,77,36,1025.3,1022.6,8,7,9.8,20.3,0,0
"8787",2015-04-01,"fall","Canberra",6.6,26.6,0,4.2,7.6,"WNW",31,"N","WNW",7,19,94,41,1025.6,1019.9,7,4,12.2,26.3,0,0
"8788",2015-04-18,"fall","Canberra",11.2,22.7,5.4,4.2,7.6,"NNW",52,"N","NW",22,30,79,64,1017.5,1013.3,3,5,18.8,20.8,1,1
"8789",2015-04-24,"fall","Canberra",12.2,17.8,0.4,4.2,7.6,"NW",43,"NNW","NW",17,24,89,68,1007.7,1006.1,8,7,15.3,16.4,0,0
"8790",2015-04-29,"fall","Canberra",0.8,17.9,0,4.2,8.6,"E",28,"SE","ESE",9,11,81,47,1031.4,1028.2,7,8,8.7,16.5,0,0
"8791",2015-05-07,"fall","Canberra",7.6,13.9,0,4.2,8.6,"W",56,"WNW","WNW",20,28,55,46,1017.5,1017.5,1,7,11,12.6,0,0
"8792",2015-05-11,"fall","Canberra",8.6,16.4,2,4.2,8.6,"NW",50,"N","WNW",30,33,77,55,1010.2,1010.5,8,3,10.3,14.6,1,0
"8793",2015-05-13,"fall","Canberra",3.8,11.8,0,4.2,8.6,"W",54,"WNW","SW",24,13,55,48,1016.4,1018.1,7,8,7.7,9.3,0,0
"8794",2015-05-15,"fall","Canberra",-1.5,17.8,0,4.2,8.6,"SSW",26,"NE","SSE",2,9,71,45,1033.6,1032,3,1,10.5,17.2,0,0
"8795",2015-05-29,"fall","Canberra",7.1,17.1,0,4.2,8.6,"NNW",39,"NNW","WNW",17,24,61,48,1021.1,1021.1,6,5,13.8,16.2,0,0
"8797",2015-08-14,"winter","Canberra",-2.8,15.4,0,2.4,8.6,"N",31,"SW","NNW",6,24,84,56,1026.2,1024.2,7,7,4.3,14.2,0,0
"8798",2015-08-31,"winter","Canberra",-3,15,0,2.4,8.6,"N",31,"W","N",7,13,65,52,1019.2,1015.1,5,4,6.2,12.9,0,0
"8799",2015-09-01,"spring","Canberra",-3.1,14.2,0,2.4,8.6,"N",37,"N","NNW",4,28,99,55,1016.7,1013.7,8,4,2.8,13.1,0,0
"8800",2015-09-13,"spring","Canberra",1,21.7,0,2.4,6.8,"NW",22,"NE","N",4,15,71,30,1029.4,1025.7,4,2,12,21,0,0
"8801",2015-09-18,"spring","Canberra",3.5,16.8,0,2.4,6.8,"ESE",31,"SE","SE",17,17,59,47,1027.8,1025.9,4,5,11,14.8,0,0
"8802",2015-09-19,"spring","Canberra",3.4,15.5,0,2.4,6.8,"ENE",26,"SE","WSW",9,6,68,60,1028.1,1024.1,7,8,12.2,14.6,0,0
"8803",2015-09-22,"spring","Canberra",4.9,15.2,1,2.4,6.8,"SSE",52,"S","S",13,30,61,38,1019.1,1019.6,1,7,10.4,11.8,0,0
"8804",2015-10-03,"spring","Canberra",2.8,26.5,0,2.4,6.8,"NNW",43,"N","NW",6,28,62,27,1032.8,1027,7,7,15.4,26,0,0
"8805",2015-10-28,"spring","Canberra",8,22.5,0,2.4,5.7,"NNE",28,"E","N",11,11,61,31,1025.2,1020.3,6,3,12.7,21.4,0,0
"8806",2015-11-03,"spring","Canberra",13.8,21.3,0,2.4,5.7,"ENE",33,"E","E",13,15,74,64,1016.9,1015.8,8,8,15.9,19.2,0,0
"8807",2015-11-04,"spring","Canberra",13.9,20.8,0,5.7,5.7,"E",39,"ESE","E",11,20,75,66,1018.2,1015.6,8,8,16.8,19.1,0,1
"8809",2015-12-31,"summer","Canberra",11.4,34,0,5.7,5.7,"ENE",37,"W","NNE",7,13,45,13,1018.1,1013.8,7,7,21,31.6,0,0
"8810",2016-01-01,"summer","Canberra",15,34.9,0,5.7,5.7,"SE",52,"SW","E",9,17,46,11,1015.2,1009.8,7,7,23.2,34,0,0
"8811",2016-01-14,"summer","Canberra",21.8,34,0,5.7,5.7,"NW",54,"NNW","W",26,26,34,45,1012.3,1011.2,1,8,30.6,28.5,0,1
"8812",2016-01-24,"summer","Canberra",16.5,29,1.8,5.7,5.7,"ESE",43,"E","N",7,9,85,51,1012.1,1009,8,1,18.1,27.1,1,0
"8813",2016-01-30,"summer","Canberra",12,27,5.6,5.7,5.7,"ENE",70,"SSE","ESE",7,15,84,79,1004.4,1001.6,7,7,18.2,24.2,1,1
"8814",2016-02-13,"summer","Canberra",14.4,32.3,0,5.7,7.6,"NW",41,"E","NW",2,20,79,31,1013.7,1009.5,7,1,20.4,31.1,0,0
"8815",2016-02-17,"summer","Canberra",10.3,24.6,0,5.7,7.6,"NW",33,"SSE","NNW",20,20,48,37,1011.2,1007.2,7,2,14.1,23.3,0,0
"8816",2016-02-19,"summer","Canberra",15.4,30.1,0,5.7,7.6,"NW",44,"NNE","W",6,22,75,25,1011.4,1009.7,7,2,19.1,29.3,0,0
"8817",2016-02-23,"summer","Canberra",15.3,34.4,0,5.7,7.6,"NNW",33,"SSE","NNW",9,13,52,30,1020.7,1016.2,7,8,21.9,31.9,0,0
"8818",2016-03-01,"fall","Canberra",14.3,31.3,0,5.7,7.6,"NW",31,"ESE","W",6,13,76,34,1021.7,1018,5,2,18.9,28.9,0,0
"8819",2016-03-07,"fall","Canberra",12.9,35.3,0,5.7,7.6,"ESE",37,"E","E",7,6,78,21,1021.8,1017.9,8,8,19,33.1,0,0
"8820",2016-03-09,"fall","Canberra",11.6,33.4,0,8,7.6,"NW",37,"N","NW",2,20,79,32,1021.9,1017.9,4,8,18.7,31.5,0,0
"8821",2016-03-21,"fall","Canberra",7.2,22.2,0,8,7.6,"ESE",43,"SE","SSE",13,20,70,43,1019.3,1016.1,8,8,12.6,20.1,0,0
"8822",2016-04-01,"fall","Canberra",6.7,25,0,8,7.6,"NW",41,"NNW","NW",6,30,92,26,1018.4,1015.6,8,7,11.5,23.8,0,0
"8823",2016-04-02,"fall","Canberra",11.6,26.4,0,8,8.6,"WNW",43,"S","WNW",7,28,49,26,1017.9,1016.6,7,6,15.7,25.9,0,0
"8826",2016-05-16,"fall","Canberra",2.1,19.5,0,8,8.6,"NW",39,"SE","NW",6,28,83,44,1022.3,1018.4,3,1,8.9,18.9,0,0
"8827",2016-06-01,"winter","Canberra",5.9,14.1,0,8,8.6,"ESE",35,"SW","SSE",6,7,72,62,1030,1027.7,8,8,9.6,13,0,1
"8828",2016-06-03,"winter","Canberra",2.7,15,0,8,8.6,"NNE",30,"SE","E",9,17,85,59,1027.2,1023.5,8,8,8.3,13.9,0,1
"8829",2016-06-05,"winter","Canberra",11.8,15.4,28.4,8,8.6,"E",35,"S","N",11,13,99,99,1007.3,1001.5,6,8,12.7,13.6,1,1
"8833",2016-07-19,"winter","Canberra",6.7,18.8,2.6,4.2,6.8,"NW",35,"N","NNW",17,20,96,78,1023.8,1021.7,8,2,13.8,16.7,1,1
"8834",2016-07-25,"winter","Canberra",3.2,10.9,8.4,4.2,6.8,"NW",54,"NW","NW",30,28,82,68,1012.4,1013,2,8,6.6,8.6,1,0
"8835",2016-08-30,"winter","Canberra",3.2,19.4,0,2.4,6.8,"NNW",35,"W","NW",4,24,85,46,1026.9,1022.8,7,3,8.3,18.8,0,1
"8836",2016-09-01,"spring","Canberra",4.3,16.7,1.8,2.4,6.8,"NNW",31,"NW","NNW",13,24,72,50,1020.9,1016.3,7,7,12.2,14.7,1,0
"8837",2016-09-04,"spring","Canberra",4.9,13.9,1,2.4,6.8,"NW",46,"NW","NNW",19,35,69,65,1021.9,1023,5,7,10.3,12.5,0,0
"8838",2016-09-05,"spring","Canberra",2.9,16.4,0,2.4,6.8,"N",19,"S","N",7,11,96,55,1031.5,1028.2,8,8,5.7,15.7,0,0
"8839",2016-09-11,"spring","Canberra",2.8,15.7,0.4,2.4,6.8,"NNW",39,"E","NNW",6,26,83,62,1020.2,1017.4,8,7,7.7,14.6,0,0
"8840",2016-09-22,"spring","Canberra",6.9,14.9,24.2,2.4,6.8,"SSW",44,"NNE","W",6,19,88,62,1009.2,1008.4,8,8,10.2,14.2,1,0
"8841",2016-09-24,"spring","Canberra",2.7,19.2,0,2.4,6.8,"NW",33,"NW","NW",6,22,75,56,1013.4,1008.7,7,7,12.3,18.3,0,0
"8842",2016-10-08,"spring","Canberra",8.5,18.9,0,2.4,6.8,"ENE",35,"NNE","E",15,28,64,70,1016,1017,7,8,16.5,15,0,0
"8843",2016-10-11,"spring","Canberra",5.2,14.2,1,2.4,5.7,"WNW",46,"W","WNW",19,26,53,46,1013.7,1013.4,7,2,8.2,13.3,0,0
"8844",2016-10-16,"spring","Canberra",9,23.6,0,5.7,5.7,"NNW",63,"NW","NNW",31,37,55,45,1012.6,1007.1,8,4,15.9,22.1,0,1
"8845",2016-10-23,"spring","Canberra",0.7,16.4,5.4,5.7,5.7,"S",50,"S","NNW",19,13,61,34,1019.8,1017.3,7,8,8.9,14.6,1,0
"8846",2016-11-05,"spring","Canberra",11.6,17.6,0,5.7,5.7,"WNW",63,"W","WNW",30,30,32,38,1004.7,1007,0,1,13.6,17.2,0,0
"8847",2016-11-25,"spring","Canberra",4.7,24.3,0,5.7,5.7,"N",50,"NNW","N",11,35,41,31,1012.8,1010.9,1,7,15.5,22.4,0,0
"8851",2016-12-29,"summer","Canberra",21.8,29.9,0,5.7,5.7,"W",35,"WNW","W",17,15,40,36,1009.6,1006.7,8,8,26,29,0,1
"8852",2017-01-27,"summer","Canberra",13.5,33.6,0,5.7,5.7,"NE",37,"NE","WNW",15,11,71,34,1017.2,1013.2,7,3,18.8,30.4,0,0
"8853",2017-01-31,"summer","Canberra",21,36.6,0,8,5.7,"NW",54,"N","WNW",13,26,32,28,1009.3,1008.1,2,1,27.9,34.2,0,0
"8854",2017-02-08,"summer","Canberra",16.5,25.6,0,8,5.7,"E",39,"SE","ESE",20,24,70,63,1023.2,1021.3,8,8,20.2,23.8,0,0
"8855",2017-03-01,"fall","Canberra",11.2,29.6,0,8,5.7,"E",37,"SE","SE",7,19,70,33,1022.3,1019.3,7,7,18.7,28.3,0,0
"8856",2017-03-06,"fall","Canberra",10.6,26.1,0.2,8,5.7,"S",44,"SE","SSW",17,20,57,32,1015,1013.4,1,1,17.1,25.1,0,0
"8857",2017-03-11,"fall","Canberra",9.1,30.1,0,8,5.7,"NW",31,"NE","NW",2,15,94,28,1014.7,1010,8,8,12.8,28.2,0,0
"8858",2017-03-20,"fall","Canberra",14.8,30.4,0.8,8,7.6,"NNW",44,"NE","W",6,9,88,45,1018.6,1014.5,7,3,19.8,28.9,0,1
"8860",2017-04-12,"fall","Canberra",5.3,20.8,0,8,7.6,"E",35,"S","NNE",13,11,69,58,1025,1022.3,7,6,14.3,18.3,0,0
"8862",2017-05-07,"fall","Canberra",4.2,15.2,0,4.2,7.6,"NW",39,"WNW","N",17,20,45,46,1025.5,1024.3,6,8,10.4,14.2,0,0
"8865",2017-05-26,"fall","Canberra",0.4,16,0,4.2,7.6,"NNW",17,"ENE","NNW",4,11,99,47,1023.9,1021,8,8,4.5,15.7,0,0
"8867",2008-07-26,"winter","Melbourne",4.7,13.3,0,2,4,"N",41,"N","NNE",24,20,79,54,1017.3,1013.7,4,7,6.6,12.8,0,1
"8868",2008-07-31,"winter","Melbourne",6.5,15.4,0.4,3.2,4.7,"N",69,"N","N",41,41,64,46,1011.6,1006.9,6,6,9.7,15.2,0,0
"8869",2008-08-07,"winter","Melbourne",6.8,15.4,0,1.8,5.7,"W",41,"SSW","S",2,15,70,52,1017.6,1017,6,6,9,14.5,0,0
"8870",2008-08-09,"winter","Melbourne",5.3,13.4,1.8,2.8,7.6,"NNW",46,"N","NW",17,22,73,44,1021,1016.7,1,7,7.2,12.5,1,1
